name_attr;rating_attr;year_temp;watched_attr;year_attr;action_category;adventure_category;animation_category;children_category;comedy_category;crime_category;documentary_category;drama_category;fantasy_category;film_noir_category;horror_category;musical_category;mystery_category;romance_category;sci_fi_category;thriller_category;war_category;western_category;_no_genres_listed__category;imax_category
The Admirable Crichton  1957 ;4.5;1957;1;1957;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HazMat  2013 ;1.0;2013;1;2013;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Thoroughbreds Don t Cry  1937 ;2.5;1937;1;1937;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Alice in Wonderland  1966 ;2.0;1966;1;1966;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Pleasure at Her Majesty s  1976 ;3.5;1976;1;1976;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
The Trip to Bountiful  2014 ;4.0;2014;1;2014;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lewis Black  Stark Raving Black  2009 ;3.0;2009;1;2009;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The King and Four Queens  1956 ;3.5;1956;1;1956;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
The Gallant Hours  1960 ;2.5;1960;1;1960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Whistling in the Dark  1941 ;2.5;1941;1;1941;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Whistling in Dixie  1942 ;2.5;1942;1;1942;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Whistling in Brooklyn  1943 ;2.5;1943;1;1943;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
I Love Trouble  1948 ;3.0;1948;1;1948;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Fuller Brush Man  1948 ;3.0;1948;1;1948;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Precious Find  1996 ;3.0;1996;1;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Sailor of the King  1953 ;3.5;1953;1;1953;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Kevin Smith  Too Fat For 40  2010 ;3.5;2010;3;2010;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Jackie Robinson Story  1950 ;3.0;1950;2;1950;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Hider in the House  1989 ;1.5;1989;1;1989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
White  The Melody of the Curse  2011 ;3.5;2011;1;2011;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Kermit s Swamp Years  2002 ;0.5;2002;1;2002;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Harry in Your Pocket  1973 ;2.75;1973;2;1973;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Snow Queen  2012 ;3.0;2012;1;2012;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
The Land Before Time XIII  The Wisdom of Friends  2007 ;3.1666666666666665;2007;3;2007;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I Was Monty s Double  1958 ;3.0;1958;1;1958;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
The Lone Wolf Spy Hunt  1939 ;2.5;1939;1;1939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Escape Me Never  1947 ;0.5;1947;1;1947;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
If Winter Comes  1947 ;4.0;1947;1;1947;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Ski Party  1965 ;1.0;1965;1;1965;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Secret of Convict Lake  1951 ;1.0;1951;1;1951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Viva Max   1969 ;3.0;1969;1;1969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
No God  No Master  2014 ;3.5;2014;1;2014;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
The Very Thought of You  1944 ;4.0;1944;1;1944;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Lady Killer  1937 ;2.5;1937;1;1937;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
Tension at Table Rock  1956 ;3.0;1956;1;1956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Sitting Bull  1954 ;0.0;1954;0;1954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
One Sunday Afternoon  1933 ;3.5;1933;1;1933;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Sea Hawk  The  1924 ;3.5;1924;1;1924;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Journey to the Center of the Earth  1989 ;4.0;1989;1;1989;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
The Last of the Finest  1990 ;2.5;1990;1;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Tarzan s Greatest Adventure  1959 ;3.0;1959;1;1959;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lifeguard  1976 ;3.5;1976;1;1976;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Perfume  2001 ;0.5;2001;1;2001;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Monday Night Mayhem  2002 ;3.0;2002;1;2002;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Illegal  2011 ;3.5;2011;1;2011;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
One Night of Love  1934 ;1.5;1934;1;1934;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Great Day in the Morning  1956 ;0.0;1956;0;1956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Smiling Ghost  1941 ;1.5;1941;1;1941;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Onionhead  1958 ;2.5;1958;1;1958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Spark  A Burning Man Story  2013 ;3.5;2013;1;2013;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
There s Always A Woman  1938 ;3.0;1938;1;1938;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Hollidaysburg  2014 ;4.0;2014;1;2014;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hell s Highway  1932 ;2.5;1932;1;1932;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Sea Wife  1957 ;3.0;1957;1;1957;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
The Front  2010 ;3.0;2010;1;2010;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
The Big Cube  1969 ;2.5;1969;1;1969;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Love Bites  1993 ;2.0;1993;1;1993;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
The Mysterious Island  1973 ;2.5;1973;1;1973;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Mysterious Island  The  1929 ;3.0;1929;1;1929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Stolen Face  1952 ;3.0;1952;1;1952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
The Lost Squadron  1932 ;2.5;1932;1;1932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Home of the Brave  1949 ;3.0;1949;1;1949;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Crowded Sky  1960 ;2.5;1960;1;1960;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Jay Z  Made in America  2013 ;3.5;2013;1;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Midnight Crossing  1988 ;1.0;1988;1;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Snake and Mongoose  2013 ;0.5;2013;1;2013;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Special Mission Lady Chaplin  1966 ;2.0;1966;1;1966;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
From the Orient with Fury  1965 ;2.0;1965;1;1965;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Delirium  2014 ;4.0;2014;1;2014;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Why Man Creates  1968 ;3.0;1968;1;1968;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Moon Zero Two  1969 ;0.5;1969;1;1969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Deception  2013 ;3.0;2013;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Gambler  2014 ;2.75;2014;18;2014;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Dinosaur 13  2014 ;4.0;2014;3;2014;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0
Justice League  Throne of Atlantis  2015 ;2.826923076923077;2015;26;2015;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Jay And Silent Bob s Super Groovy Cartoon Movie  2013 ;3.0;2013;1;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Love and Other Troubles  2012 ;2.0;2012;1;2012;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
The Adventures of Tom Thumb   Thumbelina  2002 ;3.5;2002;1;2002;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Wind in the Willows  1995 ;2.5;1995;1;1995;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Murder on a Honeymoon  1935 ;2.5;1935;2;1935;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
House Party  Tonight s the Night  2013 ;0.5;2013;1;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Miracles  1986 ;3.5;1986;1;1986;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
This Woman Is Dangerous  1952 ;3.0;1952;1;1952;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Impy s Island  2006 ;3.5;2006;1;2006;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
This Could Be The Night  1957 ;3.0;1957;1;1957;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fuller Brush Girl  1950 ;2.5;1950;1;1950;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eddie Izzard  Force Majeure Live  2013 ;3.25;2013;4;2013;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sittin  on a Backyard Fence  1933 ;2.5;1933;1;1933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Mars  1968 ;2.5;1968;1;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
Killer Holiday  2013 ;0.5;2013;1;2013;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
The Feminine Touch  1941 ;3.0;1941;1;1941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Topaze  1933 ;0.0;1933;0;1933;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prairie Fever  2008 ;1.0;2008;1;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Pee Wee Herman Show on Broadway  2011 ;3.5;2011;1;2011;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Safety Patrol  1998 ;0.5;1998;1;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Shadows Over Chinatown  1946 ;2.5;1946;1;1946;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Tom Sawyer  2011 ;2.0;2011;1;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Venus and Serena  2012 ;3.0;2012;1;2012;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
The Prisoner  1955 ;3.0;1955;1;1955;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Red Heat  1985 ;3.0;1985;1;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
The Woman on Pier 13  1949 ;1.0;1949;1;1949;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
The Learning Tree  1969 ;3.5;1969;1;1969;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Next Voice You Hear   1950 ;2.5;1950;1;1950;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Burglar  1957 ;2.5;1957;1;1957;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Bride Wore Red  1937 ;2.0;1937;1;1937;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
The Roots of Heaven  1958 ;3.0;1958;1;1958;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Station West  1948 ;3.0;1948;1;1948;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
Opposing Force  1986 ;3.0;1986;1;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Un Piede in paradiso  1991 ;3.0;1991;1;1991;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
In the Line of Duty  The F B I  Murders  1988 ;2.5;1988;1;1988;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lovesick  1983 ;4.0;1983;1;1983;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Silent Partner  2005 ;3.0;2005;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Trust Me  2010 ;1.5;2010;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Hail Caesar  1994 ;2.5;1994;1;1994;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Virginian  1946 ;2.5;1946;1;1946;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
The Story of Alexander Graham Bell  1939 ;3.0;1939;1;1939;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Hot Saturday  1932 ;3.5;1932;1;1932;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Stars and Stripes Forever  1952 ;3.0;1952;1;1952;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Johnny Skidmarks  1998 ;2.5;1998;1;1998;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0
Something of Value  1957 ;2.5;1957;1;1957;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Way  Way Out  1966 ;2.0;1966;1;1966;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
In Cold Blood  1996 ;3.0;1996;1;1996;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Week End at the Waldorf  1945 ;0.0;1945;0;1945;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
The Trap  1946 ;2.0;1946;1;1946;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
The Tunnel of Love  1958 ;3.0;1958;1;1958;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Razortooth  2007 ;1.0;2007;1;2007;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
The D I   1957 ;3.0;1957;1;1957;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Walking Tall Part II  1975 ;2.5;1975;1;1975;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Time Limit  1957 ;3.5;1957;1;1957;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
Fun on a Weekend  1947 ;4.0;1947;1;1947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Almost 18  2012 ;3.5;2012;2;2012;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Fist of Jesus  2012 ;3.0;2012;1;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Print the Legend  2014 ;4.5;2014;1;2014;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
He Who Dares  2014 ;1.5;2014;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Against The Sun  2015 ;2.0;2015;4;2015;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Divine Move  2014 ;3.5;2014;1;2014;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bowery at Midnight  1942 ;0.0;1942;0;1942;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Tasting Menu  2014 ;3.0;2014;1;2014;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Night Will Fall  2014 ;3.25;2014;2;2014;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
The Amazing Catfish  2013 ;0.0;2013;0;2013;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Court Martial of Jackie Robinson;3.0;;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Perils of Pauline  1967 ;2.5;1967;1;1967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Parade  1974 ;3.0;1974;2;1974;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Always for Pleasure  1978 ;5.0;1978;1;1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Port of Flowers  1943 ;0.0;1943;0;1943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Living Magoroku  1943 ;0.0;1943;0;1943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Jubilation Street  1943 ;0.0;1943;0;1943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Army  1944 ;0.0;1944;0;1944;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Morning for the Osone Family  1946 ;0.0;1946;0;1946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
That Night s Wife  1930 ;0.0;1930;0;1930;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Citizen Koch  2013 ;4.0;2013;1;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
We Still Kill the Old Way  2014 ;2.875;2014;4;2014;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
In Our Garden;4.5;;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Giuseppe Makes a Movie  2014 ;4.0;2014;1;2014;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Youth of the Son  1952 ;4.5;1952;1;1952;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Arrival of Wang  2012 ;2.5;2012;1;2012;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
Walker  2012 ;3.75;2012;2;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
One Step Ahead of My Shadow  1933 ;2.0;1933;1;1933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Amuck   1972 ;2.0;1972;1;1972;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
Lad  A Dog  1962 ;4.0;1962;1;1962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Season For Assassins  1975 ;3.0;1975;1;1975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Another Day  Another Time  Celebrating the Music of Inside Llewyn Davis  2013 ;3.0;2013;1;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Margaret  2009 ;4.0;2009;2;2009;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Paper Planes  2015 ;2.25;2015;2;2015;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Body Fat Index of Love  2012 ;3.0;2012;1;2012;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Burning Blue  2013 ;4.5;2013;1;2013;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
The Diary of Anne Frank  1980 ;3.0;1980;1;1980;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Red Ensign  1934 ;2.5;1934;1;1934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Aqu  llega Condemor  el pecador de la pradera  1996 ;0.5;1996;1;1996;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
El asombroso mundo de Borjamari y Pocholo  2004 ;2.0;2004;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
FBI  Frikis buscan incordiar  2004 ;1.0;2004;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Isi   Disi  Amor a lo bestia  2004 ;2.5;2004;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Red Salute  1935 ;2.5;1935;1;1935;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
The Case of the Curious Bride  1935 ;3.0;1935;1;1935;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
The Case of the Lucky Legs  1935 ;3.0;1935;1;1935;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
La Bandera  1935 ;2.5;1935;1;1935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Doubting Thomas  1935 ;2.0;1935;1;1935;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Phantom Light  1935 ;3.0;1935;1;1935;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Seven Alone  1974 ;4.0;1974;1;1974;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Pretty Cool  2001 ;4.0;2001;1;2001;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Time in the Minors  2010 ;4.0;2010;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Stars Above  2012 ;3.75;2012;2;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Not Another Happy Ending  2013 ;4.5;2013;1;2013;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Mortdecai  2015 ;2.65;2015;10;2015;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fifty Shades of Grey  2015 ;1.8072916666666667;2015;96;2015;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Expelled  2014 ;2.6666666666666665;2014;3;2014;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buffalo Girls  2012 ;3.5;2012;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gregory Go Boom  2013 ;4.0;2013;1;2013;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Periwig Maker  1999 ;3.5;1999;1;1999;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiwi   2006 ;3.1666666666666665;2006;6;2006;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Santa s Pocket Watch  1980 ;3.5;1980;1;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bj rk at the Royal Opera House  2002 ;3.5;2002;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Fox and the Hare  1973 ;3.5;1973;2;1973;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Comes but Once a Year  1936 ;2.5;1936;1;1936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Crac  1981 ;2.5;1981;3;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Reggie Watts  Why Shit So Crazy   2010 ;2.5;2010;1;2010;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Syrinx  1966 ;2.5;1966;1;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Curb Dance  2010 ;2.5;2010;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Desire  The Vampire  1982 ;2.5;1982;1;1982;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Manson  1973 ;2.5;1973;1;1973;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Fright to the Finish  1954 ;2.5;1954;1;1954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Guyana Tragedy  The Story of Jim Jones  1980 ;3.125;1980;4;1980;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
I Want a Dog for Christmas  Charlie Brown  2003 ;2.5;2003;1;2003;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Impure Thoughts  1986 ;2.5;1986;1;1986;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
It s a Bird  1930 ;2.5;1930;1;1930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Stephen Fry In America   New World;3.0;;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Trip to Squash Land  1967 ;2.5;1967;1;1967;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
